,"{'C': np.float64(0.01), 'l1_ratio': 0.5}","{'C': np.float64(0.01), 'l1_ratio': 0.9}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.5}","{'C': np.float64(0.05623413251903491), 'l1_ratio': 0.9}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.5}","{'C': np.float64(0.31622776601683794), 'l1_ratio': 0.9}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.5}","{'C': np.float64(1.7782794100389228), 'l1_ratio': 0.9}","{'C': np.float64(10.0), 'l1_ratio': 0.5}","{'C': np.float64(10.0), 'l1_ratio': 0.9}"
GH1,0.0,0.0,0.0,0.0,0.023,0.006,0.113,0.052,0.457,0.3
GH2,0.0,0.0,0.0,0.0,0.139,0.05,0.34,0.244,0.58,0.473
GHRHR,0.0,0.0,0.0,0.0,0.008,0.001,0.071,0.024,0.342,0.18
GHRL,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.002,0.265,0.129
GKN1,0.0,0.0,0.0,0.0,0.001,0.0,0.017,0.004,0.231,0.102
GLB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.024
GLO1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.001,0.089,0.032
GLOD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.001
GLRX,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.002,0.101,0.044
GLT8D2,0.0,0.0,0.0,0.0,0.002,0.0,0.04,0.01,0.219,0.117
GMPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.008
GNE,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.06,0.016
GNLY,0.0,0.0,0.007,0.0,0.156,0.076,0.336,0.199,0.698,0.536
GOPC,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.017,0.004
GP1BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.004
GP2,0.0,0.0,0.0,0.0,0.002,0.0,0.018,0.004,0.197,0.091
GP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
GPA33,0.0,0.0,0.0,0.0,0.081,0.015,0.289,0.15,0.637,0.49
GPC1,0.0,0.0,0.001,0.0,0.019,0.006,0.084,0.037,0.31,0.186
GPC5,0.0,0.0,0.0,0.0,0.005,0.001,0.034,0.012,0.276,0.118
GPKOW,0.0,0.0,0.018,0.0,0.03,0.01,0.134,0.037,0.582,0.362
GPNMB,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.002,0.152,0.045
GPR37,0.0,0.0,0.0,0.0,0.002,0.0,0.014,0.004,0.14,0.053
GRAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
GRK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.002
GRN,0.0,0.0,0.024,0.0,0.046,0.016,0.214,0.087,0.685,0.462
GRPEL1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.066,0.016
GSAP,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.091,0.032
GSTA1,0.0,0.0,0.0,0.0,0.01,0.003,0.049,0.013,0.442,0.207
GSTA3,0.0,0.0,0.001,0.0,0.052,0.014,0.144,0.074,0.48,0.302
GSTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.008
GUCA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.129,0.03
GUSB,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.07,0.014
GYS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001
GZMA,0.0,0.0,0.001,0.0,0.007,0.003,0.028,0.01,0.147,0.077
GZMB,0.0,0.0,0.001,0.0,0.012,0.001,0.066,0.021,0.325,0.185
GZMH,0.0,0.0,0.005,0.0,0.099,0.045,0.213,0.124,0.55,0.395
HAGH,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.002,0.137,0.069
HAO1,0.0,0.0,0.001,0.0,0.001,0.001,0.021,0.004,0.172,0.084
HARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0
HAVCR1,0.0,0.0,0.012,0.0,0.036,0.013,0.097,0.042,0.393,0.215
HAVCR2,0.0,0.0,0.017,0.0,0.012,0.003,0.063,0.024,0.463,0.226
HBEGF,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.034,0.011
HBQ1,0.0,0.0,0.0,0.0,0.042,0.008,0.158,0.083,0.396,0.275
HCLS1,0.0,0.0,0.0,0.0,0.034,0.008,0.143,0.062,0.571,0.351
HDGF,0.0,0.0,0.01,0.0,0.148,0.071,0.3,0.18,0.698,0.509
HEBP1,0.0,0.0,0.0,0.0,0.001,0.0,0.026,0.007,0.175,0.082
HEXIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.003
HGF,0.0,0.0,0.02,0.0,0.016,0.007,0.05,0.016,0.422,0.219
HGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0
HK2,0.0,0.0,0.0,0.0,0.002,0.002,0.013,0.008,0.128,0.053
HLA-DRA,0.0,0.0,0.002,0.0,0.122,0.051,0.245,0.161,0.459,0.36
HLA-E,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.103,0.036
HMBS,0.0,0.0,0.0,0.0,0.009,0.001,0.042,0.021,0.179,0.108
HMOX1,0.0,0.0,0.001,0.0,0.003,0.0,0.007,0.004,0.088,0.036
HMOX2,0.0,0.0,0.0,0.0,0.001,0.0,0.011,0.005,0.18,0.061
HNMT,0.0,0.0,0.001,0.0,0.0,0.0,0.009,0.001,0.143,0.044
HNRNPK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
HPCAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001
HPGDS,0.0,0.0,0.001,0.0,0.021,0.01,0.055,0.027,0.26,0.145
HS3ST3B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.006
HS6ST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.008
HSD11B1,0.0,0.0,0.0,0.0,0.003,0.002,0.022,0.009,0.197,0.088
HSP90B1,0.0,0.0,0.001,0.0,0.093,0.047,0.199,0.124,0.443,0.311
HSPA1A,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.001,0.126,0.031
HSPB1,0.0,0.0,0.0,0.0,0.002,0.0,0.014,0.005,0.096,0.045
HSPB6,0.0,0.0,0.001,0.0,0.017,0.003,0.089,0.034,0.598,0.328
HSPG2,0.0,0.0,0.002,0.0,0.002,0.001,0.089,0.009,0.774,0.447
HTRA2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.01,0.002
HYAL1,0.0,0.0,0.0,0.0,0.007,0.001,0.013,0.007,0.11,0.038
HYOU1,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.031,0.007
ICA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0
ICAM1,0.0,0.0,0.034,0.0,0.12,0.054,0.289,0.148,0.668,0.489
ICAM2,0.0,0.0,0.0,0.0,0.003,0.001,0.011,0.004,0.086,0.04
ICAM3,0.0,0.0,0.0,0.0,0.008,0.002,0.057,0.018,0.273,0.16
ICAM4,0.0,0.0,0.001,0.0,0.058,0.012,0.185,0.112,0.441,0.315
ICAM5,0.0,0.0,0.0,0.0,0.008,0.004,0.047,0.019,0.222,0.13
ICOSLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.003
IDI2,0.0,0.0,0.002,0.0,0.045,0.015,0.199,0.086,0.633,0.44
IDS,0.0,0.0,0.0,0.0,0.001,0.0,0.023,0.006,0.21,0.085
IDUA,0.0,0.0,0.0,0.0,0.001,0.0,0.013,0.004,0.139,0.057
IFNG,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.052,0.016
IFNGR1,0.0,0.0,0.007,0.0,0.066,0.017,0.203,0.106,0.611,0.433
IFNGR2,0.0,0.0,0.0,0.0,0.023,0.001,0.108,0.039,0.464,0.278
IFNL1,0.0,0.0,0.003,0.0,0.025,0.006,0.128,0.048,0.516,0.337
IFNLR1,0.0,0.0,0.002,0.0,0.006,0.004,0.038,0.01,0.218,0.112
IGF1R,0.0,0.0,0.0,0.0,0.006,0.003,0.03,0.01,0.224,0.095
IGF2R,0.0,0.0,0.002,0.0,0.207,0.09,0.422,0.295,0.789,0.642
IGFBP1,0.0,0.0,0.0,0.0,0.001,0.0,0.023,0.007,0.206,0.099
IGFBP2,0.0,0.0,0.0,0.0,0.001,0.0,0.013,0.003,0.193,0.069
IGFBP3,0.0,0.0,0.001,0.0,0.024,0.012,0.059,0.039,0.244,0.146
IGFBP4,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.109,0.025
IGFBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.16,0.033
IGFBP7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.036,0.004
IGFBPL1,0.0,0.0,0.039,0.0,0.143,0.082,0.26,0.163,0.588,0.417
IGSF3,0.0,0.0,0.005,0.0,0.011,0.001,0.077,0.015,0.545,0.286
IGSF8,0.0,0.0,0.001,0.0,0.007,0.001,0.031,0.01,0.244,0.124
IKBKG,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.002,0.198,0.071
IKZF2,0.0,0.0,0.0,0.0,0.013,0.003,0.064,0.025,0.324,0.178
IL10,0.0,0.0,0.001,0.0,0.05,0.018,0.155,0.095,0.383,0.261
IL10RA,0.0,0.0,0.003,0.0,0.017,0.006,0.039,0.02,0.206,0.105
IL10RB,0.0,0.0,0.0,0.0,0.005,0.0,0.026,0.01,0.234,0.113
IL11,0.0,0.0,0.0,0.0,0.045,0.006,0.221,0.128,0.538,0.405
IL12A_IL12B,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.177,0.06
IL12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.033
IL12RB1,0.0,0.0,0.002,0.0,0.006,0.001,0.034,0.013,0.342,0.172
IL13,0.0,0.0,0.0,0.0,0.001,0.0,0.027,0.005,0.218,0.1
IL13RA1,0.0,0.0,0.001,0.0,0.016,0.009,0.056,0.021,0.273,0.15
IL15,0.0,0.0,0.003,0.0,0.017,0.003,0.045,0.019,0.23,0.117
IL15RA,0.0,0.0,0.008,0.0,0.052,0.021,0.162,0.079,0.562,0.372
IL16,0.0,0.0,0.0,0.0,0.047,0.012,0.175,0.091,0.464,0.341
IL17A,0.0,0.0,0.0,0.0,0.004,0.0,0.086,0.028,0.424,0.268
IL17C,0.0,0.0,0.002,0.0,0.175,0.075,0.31,0.218,0.522,0.432
IL17D,0.0,0.0,0.0,0.0,0.013,0.0,0.095,0.031,0.506,0.31
IL17F,0.0,0.0,0.0,0.0,0.013,0.004,0.128,0.06,0.466,0.293
IL17RA,0.0,0.0,0.0,0.0,0.013,0.002,0.074,0.037,0.294,0.18
IL17RB,0.0,0.0,0.0,0.0,0.004,0.0,0.026,0.007,0.245,0.105
IL18,0.0,0.0,0.0,0.0,0.003,0.001,0.018,0.007,0.144,0.066
IL18BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.001
IL18R1,0.0,0.0,0.002,0.0,0.005,0.002,0.027,0.006,0.177,0.089
IL18RAP,0.0,0.0,0.0,0.0,0.035,0.006,0.181,0.09,0.547,0.4
IL19,0.0,0.0,0.0,0.0,0.002,0.0,0.004,0.002,0.053,0.019
IL1A,0.0,0.0,0.0,0.0,0.008,0.0,0.093,0.027,0.355,0.227
IL1B,0.0,0.0,0.0,0.0,0.014,0.002,0.06,0.026,0.334,0.194
IL1R1,0.0,0.0,0.0,0.0,0.003,0.0,0.016,0.006,0.145,0.072
IL1R2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.092,0.02
IL1RAP,0.0,0.0,0.003,0.0,0.094,0.029,0.269,0.145,0.67,0.492
IL1RL1,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.002,0.108,0.045
IL1RL2,0.0,0.0,0.0,0.0,0.001,0.0,0.026,0.011,0.202,0.099
IL1RN,0.0,0.0,0.001,0.0,0.014,0.001,0.059,0.02,0.22,0.123
IL2,0.0,0.0,0.0,0.0,0.023,0.0,0.145,0.064,0.45,0.314
IL20,0.0,0.0,0.0,0.0,0.003,0.0,0.037,0.013,0.267,0.141
IL20RA,0.0,0.0,0.0,0.0,0.002,0.0,0.004,0.001,0.149,0.047
IL22RA1,0.0,0.0,0.0,0.0,0.039,0.011,0.164,0.074,0.565,0.382
IL24,0.0,0.0,0.022,0.0,0.115,0.054,0.227,0.146,0.531,0.384
IL2RA,0.0,0.0,0.014,0.0,0.047,0.017,0.15,0.075,0.493,0.323
IL2RB,0.0,0.0,0.001,0.0,0.142,0.063,0.348,0.217,0.705,0.563
IL32,0.0,0.0,0.007,0.0,0.091,0.033,0.249,0.157,0.556,0.424
IL33,0.0,0.0,0.004,0.0,0.1,0.043,0.238,0.129,0.571,0.398
IL34,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.069,0.022
IL3RA,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.004,0.196,0.085
IL4,0.0,0.0,0.0,0.0,0.012,0.001,0.073,0.027,0.271,0.17
IL4R,0.0,0.0,0.007,0.0,0.006,0.001,0.034,0.01,0.263,0.114
IL5,0.0,0.0,0.0,0.0,0.002,0.001,0.057,0.019,0.359,0.194
IL5RA,0.0,0.0,0.024,0.0,0.195,0.094,0.363,0.244,0.677,0.526
IL6,0.0,0.0,0.023,0.001,0.033,0.016,0.106,0.035,0.547,0.299
IL6R,0.0,0.0,0.002,0.0,0.014,0.008,0.045,0.021,0.257,0.131
IL6ST,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.045,0.013
IL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.007
IL7R,0.0,0.0,0.0,0.0,0.006,0.001,0.019,0.008,0.202,0.088
ILKAP,0.0,0.0,0.001,0.0,0.004,0.002,0.034,0.011,0.299,0.136
IMPA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ING1,0.0,0.0,0.004,0.0,0.039,0.013,0.127,0.054,0.482,0.3
INHBC,0.0,0.0,0.001,0.0,0.013,0.001,0.039,0.019,0.207,0.097
INPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.094,0.028
INPPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001
IPCEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.002,0.169,0.067
IQGAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.045,0.009
IRAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.002
IRAK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.002
ISLR2,0.0,0.0,0.0,0.0,0.022,0.001,0.118,0.062,0.415,0.273
ISM1,0.0,0.0,0.004,0.0,0.117,0.04,0.265,0.179,0.554,0.413
ITGA11,0.0,0.0,0.0,0.0,0.007,0.001,0.041,0.013,0.25,0.124
ITGA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.014
ITGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001
ITGAM,0.0,0.0,0.001,0.0,0.017,0.008,0.062,0.027,0.293,0.158
ITGAV,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.058,0.017
ITGB1,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.001,0.079,0.022
ITGB1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.045,0.018
ITGB1BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.005
ITGB2,0.0,0.0,0.0,0.0,0.025,0.007,0.083,0.034,0.238,0.146
ITGB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.003
ITGB6,0.0,0.0,0.0,0.0,0.015,0.004,0.048,0.018,0.305,0.161
ITGB7,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.095,0.038
ITIH3,0.0,0.0,0.0,0.0,0.01,0.005,0.033,0.02,0.151,0.08
ITM2A,0.0,0.0,0.0,0.0,0.003,0.0,0.022,0.007,0.194,0.089
IVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.003
JAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.216,0.07
JCHAIN,0.0,0.0,0.0,0.0,0.01,0.003,0.056,0.024,0.269,0.15
JUN,0.0,0.0,0.035,0.0,0.081,0.029,0.242,0.133,0.668,0.467
KAZALD1,0.0,0.0,0.0,0.0,0.001,0.0,0.021,0.007,0.232,0.105
KCNIP4,0.0,0.0,0.0,0.0,0.041,0.009,0.221,0.113,0.595,0.439
KDR,0.0,0.0,0.0,0.0,0.006,0.0,0.031,0.011,0.198,0.105
KEL,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.001,0.125,0.052
KIFBP,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.038,0.009
KIR2DL3,0.0,0.0,0.004,0.0,0.16,0.067,0.322,0.226,0.604,0.491
KIR3DL1,0.0,0.0,0.0,0.0,0.004,0.001,0.044,0.019,0.234,0.116
KIRREL2,0.0,0.0,0.0,0.0,0.002,0.001,0.034,0.007,0.228,0.107
KIT,0.0,0.0,0.0,0.0,0.004,0.001,0.007,0.003,0.087,0.024
KITLG,0.0,0.0,0.0,0.0,0.004,0.0,0.044,0.014,0.299,0.15
KLB,0.0,0.0,0.0,0.0,0.072,0.006,0.345,0.179,0.782,0.61
KLK1,0.0,0.0,0.0,0.0,0.027,0.006,0.125,0.051,0.514,0.329
KLK10,0.0,0.0,0.002,0.0,0.075,0.024,0.195,0.119,0.469,0.345
KLK11,0.0,0.0,0.002,0.0,0.021,0.004,0.098,0.038,0.439,0.262
KLK12,0.0,0.0,0.0,0.0,0.028,0.004,0.126,0.064,0.395,0.252
KLK13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.012
KLK14,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.006,0.236,0.096
KLK4,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.0,0.068,0.013
KLK6,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.105,0.022
KLK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.01
KLRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.001,0.267,0.102
KLRD1,0.0,0.0,0.006,0.0,0.044,0.012,0.15,0.067,0.494,0.324
KRT14,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.001,0.12,0.041
KRT18,0.0,0.0,0.078,0.0,0.161,0.085,0.309,0.184,0.736,0.536
KRT19,0.0,0.0,0.01,0.0,0.04,0.01,0.122,0.061,0.429,0.264
KRT5,0.0,0.0,0.001,0.0,0.024,0.012,0.065,0.034,0.28,0.167
KYAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.025,0.011
KYNU,0.0,0.0,0.002,0.0,0.012,0.001,0.033,0.014,0.184,0.098
L1CAM,0.0,0.0,0.0,0.0,0.004,0.0,0.038,0.011,0.324,0.148
LACTB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
LAG3,0.0,0.0,0.009,0.0,0.029,0.015,0.114,0.052,0.437,0.266
LAIR1,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.126,0.035
LAIR2,0.0,0.0,0.005,0.0,0.103,0.05,0.221,0.14,0.462,0.348
LAMA4,0.0,0.0,0.0,0.0,0.042,0.013,0.132,0.07,0.421,0.253
LAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.047,0.014
LAMP3,0.0,0.0,0.01,0.0,0.033,0.006,0.119,0.057,0.381,0.246
LAP3,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.023,0.007
LAT,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.003,0.087,0.024
LAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.117,0.036
LAYN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0
LBP,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.055,0.014
LBR,0.0,0.0,0.001,0.0,0.021,0.005,0.078,0.026,0.49,0.244
LCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.01
LDLR,0.0,0.0,0.0,0.0,0.008,0.0,0.046,0.014,0.301,0.146
LEFTY2,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.124,0.031
LEP,0.0,0.0,0.004,0.0,0.055,0.021,0.125,0.068,0.345,0.225
LEPR,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.004,0.197,0.076
LGALS1,0.0,0.0,0.099,0.0,0.341,0.217,0.517,0.38,0.848,0.708
LGALS3,0.0,0.0,0.01,0.0,0.079,0.038,0.181,0.105,0.413,0.287
LGALS4,0.0,0.0,0.0,0.0,0.002,0.0,0.016,0.004,0.201,0.09
LGALS7_LGALS7B,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.002,0.098,0.037
LGALS8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.01,0.004
LGALS9,0.0,0.0,0.062,0.0,0.114,0.05,0.242,0.125,0.716,0.483
LGMN,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001,0.057,0.013
LHB,0.0,0.0,0.0,0.0,0.033,0.005,0.103,0.053,0.355,0.228
LHPP,0.0,0.0,0.0,0.0,0.014,0.004,0.06,0.025,0.255,0.134
LIF,0.0,0.0,0.029,0.0,0.081,0.045,0.186,0.102,0.554,0.364
LIFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.007
LILRA2,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.002,0.074,0.02
LILRA5,0.0,0.0,0.033,0.0,0.134,0.052,0.372,0.199,0.809,0.627
LILRB1,0.0,0.0,0.003,0.0,0.05,0.023,0.171,0.082,0.508,0.359
LILRB2,0.0,0.0,0.0,0.0,0.016,0.004,0.07,0.027,0.25,0.143
LILRB4,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.136,0.034
LILRB5,0.0,0.0,0.0,0.0,0.005,0.002,0.037,0.012,0.242,0.12
LPCAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.103,0.035
LPL,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.097,0.027
LPO,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.001,0.107,0.038
LRIG1,0.0,0.0,0.01,0.0,0.045,0.016,0.127,0.065,0.38,0.247
LRMP,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.024,0.011
LRP1,0.0,0.0,0.0,0.0,0.037,0.019,0.114,0.053,0.322,0.209
LRP11,0.0,0.0,0.002,0.0,0.022,0.01,0.162,0.046,0.738,0.471
LRPAP1,0.0,0.0,0.002,0.0,0.225,0.103,0.383,0.288,0.583,0.493
LRRC25,0.0,0.0,0.024,0.0,0.128,0.062,0.263,0.161,0.54,0.399
LRRN1,0.0,0.0,0.0,0.0,0.006,0.0,0.03,0.011,0.176,0.08
LSM1,0.0,0.0,0.0,0.0,0.001,0.0,0.05,0.007,0.346,0.2
LSP1,0.0,0.0,0.0,0.0,0.04,0.003,0.14,0.06,0.524,0.331
LTA,0.0,0.0,0.0,0.0,0.025,0.008,0.11,0.05,0.371,0.237
LTA4H,0.0,0.0,0.0,0.0,0.006,0.001,0.063,0.022,0.356,0.208
LTBP2,0.0,0.0,0.004,0.0,0.001,0.0,0.002,0.0,0.106,0.032
LTBP3,0.0,0.0,0.006,0.0,0.088,0.034,0.188,0.13,0.42,0.312
LTBR,0.0,0.0,0.002,0.0,0.0,0.0,0.022,0.004,0.382,0.15
LTO1,0.0,0.0,0.0,0.0,0.003,0.0,0.04,0.018,0.24,0.12
LXN,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.001,0.183,0.068
LY6D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.011
LY75,0.0,0.0,0.0,0.0,0.005,0.001,0.032,0.01,0.217,0.112
LY9,0.0,0.0,0.008,0.0,0.101,0.046,0.238,0.153,0.535,0.38
LY96,0.0,0.0,0.015,0.0,0.131,0.051,0.301,0.166,0.696,0.511
LYAR,0.0,0.0,0.0,0.0,0.001,0.0,0.024,0.002,0.247,0.095
LYN,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.005,0.136,0.055
LYPD1,0.0,0.0,0.0,0.0,0.141,0.047,0.334,0.237,0.617,0.493
LYPD3,0.0,0.0,0.0,0.0,0.007,0.0,0.08,0.025,0.327,0.203
LYPD8,0.0,0.0,0.0,0.0,0.077,0.03,0.227,0.139,0.538,0.406
MAD1L1,0.0,0.0,0.013,0.0,0.033,0.014,0.089,0.038,0.467,0.248
MAEA,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.026,0.008
MAGED1,0.0,0.0,0.001,0.0,0.041,0.01,0.128,0.057,0.348,0.229
MANF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.001
MANSC1,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.077,0.025
MAP2K6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001
MAP3K5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.001
MAP4K5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.005
MAPK9,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.002,0.097,0.03
MAPT,0.0,0.0,0.0,0.0,0.001,0.0,0.008,0.002,0.162,0.059
MARCO,0.0,0.0,0.0,0.0,0.05,0.014,0.173,0.1,0.475,0.321
MASP1,0.0,0.0,0.0,0.0,0.032,0.008,0.146,0.067,0.477,0.329
MATN2,0.0,0.0,0.004,0.0,0.005,0.002,0.021,0.007,0.135,0.069
MATN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.008
MAVS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0
MAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MB,0.0,0.0,0.002,0.0,0.005,0.001,0.039,0.012,0.446,0.208
MCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.216,0.06
MCFD2,0.0,0.0,0.0,0.0,0.004,0.0,0.019,0.007,0.157,0.072
MDGA1,0.0,0.0,0.002,0.0,0.323,0.152,0.636,0.475,0.878,0.791
MDK,0.0,0.0,0.0,0.0,0.01,0.002,0.081,0.021,0.311,0.207
MED18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEGF10,0.0,0.0,0.0,0.0,0.017,0.006,0.081,0.035,0.306,0.175
MEGF9,0.0,0.0,0.0,0.0,0.023,0.006,0.052,0.026,0.325,0.156
MEP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.133,0.051
MEPE,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.106,0.021
MERTK,0.0,0.0,0.005,0.0,0.033,0.013,0.081,0.047,0.24,0.158
MESD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.003
